case,status,spec_json,step_path,mesh_path,case_data_path,pin_txt,pout_txt,uin_mps,pin_pa,pout_pa,dp_pa,vin_mps,vout_mps,reynolds_number,flow_regime,mass_conservation_rel_error,physics_ok,inlet_name,outlet_name,wall_bottom_name,wall_top_name,elapsed_sec
channel_020,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_020.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_020.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_020/channel_020.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_020/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_020/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_020/pout.txt,1.0,2448.3352,0.0,2448.3352,1.0,1.0003456,199.0428713858425,laminar,0.0002665999999999476,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.6,311.0666253566742
channel_021,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_021.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_021.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_021/channel_021.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_021/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_021/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_021/pout.txt,1.0,2515.1275,0.0,2515.1275,1.0,1.000432,199.0428713858425,laminar,0.0003327999999999708,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.6,open_cascade_step_translator_7.4,311.7225606441498
channel_022,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_022.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_022.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_022/channel_022.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_022/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_022/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_022/pout.txt,1.0,2472.8082,0.0,2472.8082,1.0,1.0004383,199.0428713858425,laminar,0.0003188999999999471,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.6,308.79361510276794
channel_023,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_023.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_023.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_023/channel_023.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_023/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_023/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_023/pout.txt,1.0,2496.729,0.0,2496.729,1.0,1.0003876,199.0428713858425,laminar,0.0003177000000001342,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.6,open_cascade_step_translator_7.4,317.3143889904022
channel_024,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_024.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_024.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_024/channel_024.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_024/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_024/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_024/pout.txt,1.0,2438.5938,0.0,2438.5938,1.0,1.0004459,199.0428713858425,laminar,0.00033020000000005996,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.6,open_cascade_step_translator_7.4,311.39742946624756
channel_025,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_025.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_025.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_025/channel_025.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_025/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_025/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_025/pout.txt,1.0,2350.2451,0.0,2350.2451,1.0,1.0003256,199.0428713858425,laminar,0.0002532999999999659,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.6,open_cascade_step_translator_7.4,314.8158583641052
channel_026,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_026.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_026.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_026/channel_026.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_026/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_026/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_026/pout.txt,1.0,2519.2361,0.0,2519.2361,1.0,1.0004,199.0428713858425,laminar,0.0003133999999999689,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.6,309.2127175331116
channel_027,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_027.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_027.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_027/channel_027.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_027/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_027/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_027/pout.txt,1.0,2480.1537,0.0,2480.1537,1.0,1.0004704,199.0428713858425,laminar,0.00034859999999985636,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.6,307.50671100616455
channel_028,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_028.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_028.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_028/channel_028.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_028/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_028/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_028/pout.txt,1.0,2534.0165,0.0,2534.0165,1.0,1.0003846,199.0428713858425,laminar,0.00032329999999998384,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.6,311.5230538845062
channel_029,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/cylinder/channel_029.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/cylinder/channel_029.step,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_029/channel_029.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_029/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_029/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/cylinder/channel_029/pout.txt,1.0,2407.1973,0.0,2407.1973,1.0,1.0003064,199.0428713858425,laminar,0.00023989999999997715,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.6,open_cascade_step_translator_7.4,315.4374146461487
