case,status,spec_json,step_path,mesh_path,case_data_path,pin_txt,pout_txt,uin_mps,pin_pa,pout_pa,dp_pa,vin_mps,vout_mps,reynolds_number,flow_regime,mass_conservation_rel_error,physics_ok,inlet_name,outlet_name,wall_bottom_name,wall_top_name,elapsed_sec
channel_10,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_10.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_10.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_10/channel_10.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_10/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_10/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_10/pout.txt,0.14786902234595775,9.0597519,0.0,9.0597519,0.14786902,0.14001982,4.287961088785992,laminar,0.002388851742057499,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1488.9867870807648
channel_11,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_11.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_11.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_11/channel_11.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_11/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_11/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_11/pout.txt,0.2958798967267624,23.135808,0.0,23.135808,0.2958799,0.22065243,7.932779796754885,laminar,0.015174677967785514,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1786.2111914157867
channel_12,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_12.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_12.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_12/channel_12.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_12/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_12/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_12/pout.txt,0.46102158768769275,69.123408,0.0,69.123408,0.46102157,0.53481846,20.179963271444024,laminar,0.00025987847999913187,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1737.3882224559784
channel_13,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_13.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_13.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_13/channel_13.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_13/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_13/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_13/pout.txt,0.15076399020740527,12.012146,0.0,12.012146,0.15076399,0.077542137,2.3360646742697413,laminar,0.0012725506594794503,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1736.899120092392
channel_14,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_14.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_14.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_14/channel_14.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_14/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_14/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_14/pout.txt,0.4741525478265979,11.672917,0.0,11.672917,0.47415258,0.24460786,7.520938692122606,laminar,0.0006213514600199611,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1598.768631219864
channel_15,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_15.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_15.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_15/channel_15.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_15/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_15/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_15/pout.txt,0.3432516847658367,34.226246,0.0,34.226246,0.34325168,0.48221822,10.349457898047673,laminar,0.0026481684304038872,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1683.1643719673157
channel_16,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_16.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_16.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_16/channel_16.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_16/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_16/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_16/pout.txt,0.2833048166146056,4.4019506,0.0,4.4019506,0.28330481,0.48779719,6.29073726489641,laminar,0.007489189527039875,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1209.9018054008484
channel_17,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_17.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_17.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_17/channel_17.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_17/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_17/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_17/pout.txt,0.4811689873942263,35.609777,0.0,35.609777,0.48116899,0.4170805,14.15351917732653,laminar,0.001959219492837511,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1351.8249731063843
channel_18,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_18.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_18.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_18/channel_18.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_18/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_18/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_18/pout.txt,0.3610746939477021,37.788097,0.0,37.788097,0.36107469,0.32546394,10.907411550473887,laminar,0.0003759346326395047,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1417.5932610034943
channel_19,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_19.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_19.step,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_19/channel_19.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_19/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_19/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/rand_channel/channel_19/pout.txt,0.39389005231223195,18.887073,0.0,18.887073,0.39389007,0.3175549,6.488917342783139,laminar,0.0009165173246802023,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1542.4700002670288
