design_id,Wc,Hc,tw,Rf,py,Neff,sx,A,lam,win,wout,lh,N,AR,Rf_max,span
42,1.195671107713133,0.45284473840147255,0.6292703627608717,0.3051378270611167,2.373761589638889,8.044270226731896,0.9121629442088306,0.044202234316617246,8.52956297295168,2.2879519294947386,2.4861444355919957,4.941942014731467,8.0,0.37873687461395084,0.31463518138043584,40.34123046991851
43,0.45229984824545677,0.1679587702266872,0.5766549319960177,0.13877594694495202,1.8020369643345475,9.723616562783718,0.8364548148121684,0.04082757644355297,10.443936126772314,3.6545701790601015,0.6887167561799288,7.955948514863849,10.0,0.37134385712979134,0.22614992412272839,37.353322656703945
44,0.6964214372914285,0.689063635841012,0.21157283359207213,0.10226818807423116,1.2713949161581697,12.249071499332786,0.82599238618277,0.19719995688647032,10.18544745631516,0.6365245226770639,0.9564378489740193,14.380650997161865,12.0,0.989434843535212,0.10578641679603606,39.15785213249629
45,0.4862510703038424,0.9016662067733705,0.7694583848118782,0.11624022144824267,1.432959305588156,10.027360355481505,0.6100774830672889,0.06467563910409808,11.518533794209361,2.383166011888534,4.292426635976881,6.435924904420972,10.0,1.8543223076299837,0.2431255351519212,25.821167909704926
46,0.901039729686454,0.5549717149697244,0.46553772320039566,0.1200003756210208,2.244597909320146,7.772931072860956,0.7784583082888274,0.06878323629498481,9.200858711730689,1.3979526497423649,0.74341701855883,4.186263713054359,8.0,0.6159236898053817,0.23276886160019783,36.47749009674579
47,0.7031395405065268,0.8295566384680569,0.7563208969775588,0.1258039442822337,2.3394034837372604,6.714847577735782,0.7709536041133105,0.010840396117419004,1.6789604453369975,0.7965978556312621,0.5213588578626513,3.391653411090374,7.0,1.179789487973414,0.3515697702532634,36.76064312321875
48,0.5446985412854701,0.7008591939695179,0.44624688830226655,0.13229832220822574,1.329952608887106,8.977996956557035,0.9401903401128947,0.005572850257158279,2.601296075154096,1.7817914951592684,4.3551874896511436,7.240056642331183,9.0,1.2866918870675033,0.22312344415113328,40.29939830653725
49,0.3238040561322123,0.6011041409336031,0.6730105108581483,0.15526061840355396,2.049163513444364,9.905253611505032,0.762525300355628,0.12454881425946951,10.887962856329978,4.981490645557642,0.9496326614171267,9.678428747691214,10.0,1.8563823693677466,0.16190202806610615,32.84110813632857
50,0.41032377420924604,0.6360476716421545,0.5308703540358692,0.10772376656532288,1.2119652029126882,13.409865645691752,0.7300938682630658,0.16850007455796004,5.830448776949197,3.6007381100207567,1.8945874283090234,10.363544061779976,13.0,1.5501116718569656,0.20516188710462302,31.762496065246218
51,1.1697334938682615,0.5589964768849314,1.0055573055054992,0.1381119644269347,2.420022210665047,8.167014414444566,0.629325069207698,0.15201255055144428,5.413483191281557,2.4851165963336825,1.1846810830757022,12.259657563641667,8.0,0.47788362034188875,0.5027786527527496,28.527432712604643
52,0.7631914892233909,0.9750568986870348,0.801452399790287,0.33421239051967855,2.1620779301039876,8.597838973626494,0.9168996206484734,0.1262387760914862,4.918317235074937,2.3463113075122237,3.45230645686388,12.643660365603864,9.0,1.277604523183604,0.38159574461169543,39.61133098333325
53,1.0083085895050317,0.8791270981542766,0.5043965941295028,0.1199222058057785,2.4867188378237186,6.802448641508818,0.9152194011956453,0.19900373434647917,8.459483340382576,1.6763031231239438,1.3052330468781292,14.072064169682562,7.0,0.8718829803739261,0.2521982970647514,42.11699091043416
54,0.5632670019753278,0.6590164894238114,0.702593762241304,0.1337872998788953,1.8962914613075554,6.735856080427766,0.8619119084905833,0.1311314245685935,1.3125306516885757,4.512390703894198,4.80691191367805,10.127939566038549,7.0,1.1699895202678279,0.2816335009876639,34.2012656111256
55,0.5436994255520403,0.8168367391452194,1.016661083092913,0.25806695222854614,2.0106609900482,6.363555695861578,0.8720451142638921,0.17182498779147862,4.950723823159933,0.5073819211684167,2.537472633179277,5.5987614737823606,6.0,1.5023682217722625,0.27184971277602016,40.074960061167644
