case,status,spec_json,step_path,mesh_path,case_data_path,pin_txt,pout_txt,uin_mps,pin_pa,pout_pa,dp_pa,vin_mps,vout_mps,reynolds_number,flow_regime,mass_conservation_rel_error,physics_ok,inlet_name,outlet_name,wall_bottom_name,wall_top_name,elapsed_sec
channel_151,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_151.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_151.step,runs_2d/channel_water_ablation/channel_151/channel_151.msh.h5,runs_2d/channel_water_ablation/channel_151/case2d.cas.h5,runs_2d/channel_water_ablation/channel_151/pin.txt,runs_2d/channel_water_ablation/channel_151/pout.txt,1.0,530.22446,0.0,530.22446,0.99999995,1.0000855,497.60715358424727,laminar,6.375000318755525e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,998.3124060630798
channel_152,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_152.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_152.step,runs_2d/channel_water_ablation/channel_152/channel_152.msh.h5,runs_2d/channel_water_ablation/channel_152/case2d.cas.h5,runs_2d/channel_water_ablation/channel_152/pin.txt,runs_2d/channel_water_ablation/channel_152/pout.txt,1.0,560.23345,0.0,560.23345,0.99999995,1.0000811,497.60715358424727,laminar,4.5950002297556824e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,982.5732836723328
channel_153,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_153.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_153.step,runs_2d/channel_water_ablation/channel_153/channel_153.msh.h5,runs_2d/channel_water_ablation/channel_153/case2d.cas.h5,runs_2d/channel_water_ablation/channel_153/pin.txt,runs_2d/channel_water_ablation/channel_153/pout.txt,1.0,540.062,0.0,540.062,0.99999995,1.0000886,497.60715358424727,laminar,6.385000319237251e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,909.6656432151794
channel_154,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_154.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_154.step,runs_2d/channel_water_ablation/channel_154/channel_154.msh.h5,runs_2d/channel_water_ablation/channel_154/case2d.cas.h5,runs_2d/channel_water_ablation/channel_154/pin.txt,runs_2d/channel_water_ablation/channel_154/pout.txt,1.0,530.38739,0.0,530.38739,0.99999995,1.0000937,497.60715358424727,laminar,6.595000329765493e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1003.9515421390533
channel_155,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_155.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_155.step,runs_2d/channel_water_ablation/channel_155/channel_155.msh.h5,runs_2d/channel_water_ablation/channel_155/case2d.cas.h5,runs_2d/channel_water_ablation/channel_155/pin.txt,runs_2d/channel_water_ablation/channel_155/pout.txt,1.0,522.34307,0.0,522.34307,0.99999995,1.0000837,497.60715358424727,laminar,5.845000292248262e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,1001.0902690887451
channel_156,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_156.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_156.step,runs_2d/channel_water_ablation/channel_156/channel_156.msh.h5,runs_2d/channel_water_ablation/channel_156/case2d.cas.h5,runs_2d/channel_water_ablation/channel_156/pin.txt,runs_2d/channel_water_ablation/channel_156/pout.txt,1.0,508.5217,0.0,508.5217,0.99999995,1.0001151,497.60715358424727,laminar,7.365000368246178e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,851.4197273254395
channel_157,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_157.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_157.step,runs_2d/channel_water_ablation/channel_157/channel_157.msh.h5,runs_2d/channel_water_ablation/channel_157/case2d.cas.h5,runs_2d/channel_water_ablation/channel_157/pin.txt,runs_2d/channel_water_ablation/channel_157/pout.txt,1.0,601.62296,0.0,601.62296,0.99999995,1.0000988,497.60715358424727,laminar,6.19500030973751e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,910.1323268413544
channel_158,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_158.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_158.step,runs_2d/channel_water_ablation/channel_158/channel_158.msh.h5,runs_2d/channel_water_ablation/channel_158/case2d.cas.h5,runs_2d/channel_water_ablation/channel_158/pin.txt,runs_2d/channel_water_ablation/channel_158/pout.txt,1.0,527.25493,0.0,527.25493,0.99999995,1.0000917,497.60715358424727,laminar,6.315000315756747e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,892.8340172767639
channel_159,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water_ablation/channel_159.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water_ablation/channel_159.step,runs_2d/channel_water_ablation/channel_159/channel_159.msh.h5,runs_2d/channel_water_ablation/channel_159/case2d.cas.h5,runs_2d/channel_water_ablation/channel_159/pin.txt,runs_2d/channel_water_ablation/channel_159/pout.txt,1.0,569.07487,0.0,569.07487,0.99999995,1.0000873,497.60715358424727,laminar,5.065000253242484e-05,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,909.5042695999146
