case,status,spec_json,step_path,mesh_path,case_data_path,pin_txt,pout_txt,uin_mps,pin_pa,pout_pa,dp_pa,vin_mps,vout_mps,reynolds_number,flow_regime,mass_conservation_rel_error,physics_ok,inlet_name,outlet_name,wall_bottom_name,wall_top_name,elapsed_sec
channel_65,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_65.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_65.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_65/channel_65.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_65/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_65/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_65/pout.txt,1.0,1876.7627,0.0,1876.7627,1.0,1.0005435,199.0428713858425,laminar,0.00036290000000004357,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,207.63726019859314
channel_66,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_66.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_66.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_66/channel_66.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_66/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_66/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_66/pout.txt,1.0,1672.8436,0.0,1672.8436,1.0,1.0004484,199.0428713858425,laminar,0.0003671999999999378,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,213.47286462783813
channel_67,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_67.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_67.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_67/channel_67.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_67/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_67/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_67/pout.txt,1.0,1605.5531,0.0,1605.5531,1.0,1.0003664,199.0428713858425,laminar,0.0003226000000000704,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,220.4032280445099
channel_68,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_68.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_68.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_68/channel_68.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_68/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_68/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_68/pout.txt,1.0,1651.5389,0.0,1651.5389,1.0,1.000344,199.0428713858425,laminar,0.0003085000000000327,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,215.62918496131897
channel_69,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_69.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_69.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_69/channel_69.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_69/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_69/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_69/pout.txt,1.0,1719.7075,0.0,1719.7075,1.0,1.0005532,199.0428713858425,laminar,0.00035929999999992726,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,215.4121949672699
channel_70,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_70.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_70.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_70/channel_70.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_70/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_70/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_70/pout.txt,1.0,1637.6067,0.0,1637.6067,1.0,1.0003842,199.0428713858425,laminar,0.0003516999999999377,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,213.60785388946533
channel_71,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_71.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_71.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_71/channel_71.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_71/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_71/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_71/pout.txt,1.0,1734.1639,0.0,1734.1639,1.0,1.0006139,199.0428713858425,laminar,0.000302599999999891,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,210.88706755638123
channel_72,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_72.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_72.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_72/channel_72.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_72/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_72/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_72/pout.txt,1.0,1652.0648,0.0,1652.0648,1.0,1.0003407,199.0428713858425,laminar,0.00028350000000004565,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,216.16912722587585
channel_73,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_73.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_73.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_73/channel_73.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_73/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_73/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_73/pout.txt,1.0,1754.8912,0.0,1754.8912,1.0,1.0004505,199.0428713858425,laminar,0.0002116000000000303,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,217.27330541610718
channel_74,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_74.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_74.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_74/channel_74.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_74/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_74/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_74/pout.txt,1.0,1688.5245,0.0,1688.5245,1.0,1.0003514,199.0428713858425,laminar,0.00031779999999987014,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,216.5158395767212
channel_75,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_75.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_75.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_75/channel_75.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_75/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_75/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_75/pout.txt,1.0,1618.8783,0.0,1618.8783,1.0,1.0003089,199.0428713858425,laminar,0.00022790000000008637,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,222.0462577342987
channel_76,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_76.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_76.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_76/channel_76.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_76/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_76/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_76/pout.txt,1.0,1689.1245,0.0,1689.1245,1.0,1.0003806,199.0428713858425,laminar,0.0002656000000001487,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,218.47488284111023
channel_77,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_77.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_77.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_77/channel_77.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_77/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_77/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_77/pout.txt,1.0,1751.5639,0.0,1751.5639,1.0,1.0004848,199.0428713858425,laminar,0.0003154999999999803,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,217.08362793922424
channel_78,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_78.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_78.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_78/channel_78.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_78/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_78/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_78/pout.txt,1.0,1742.9915,0.0,1742.9915,1.0,1.0005573,199.0428713858425,laminar,0.00038909999999997905,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,215.27631211280823
channel_79,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_79.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_79.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_79/channel_79.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_79/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_79/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_79/pout.txt,1.0,1633.7486,0.0,1633.7486,1.0,1.0004538,199.0428713858425,laminar,0.00041910000000004483,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,218.48342609405518
channel_80,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_80.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_80.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_80/channel_80.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_80/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_80/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_80/pout.txt,1.0,1773.4559,0.0,1773.4559,1.0,1.0006083,199.0428713858425,laminar,0.0002985000000000108,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,217.74572324752808
channel_81,ok,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_81.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_81.step,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_81/channel_81.msh.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_81/case2d.cas.h5,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_81/pin.txt,/home/hantianl/Documents/PIDIF/runs_2d/channel_water/channel_81/pout.txt,1.0,1813.5252,0.0,1813.5252,1.0,1.0003718,199.0428713858425,laminar,0.00034179999999992276,True,open_cascade_step_translator_7.5,open_cascade_step_translator_7.3,open_cascade_step_translator_7.2,open_cascade_step_translator_7.4,219.59559321403503
